"unitid","institution name","year","EF2016A.Level of student","EF2016A.Grand total","EF2016A.Grand total women","EF2016A.Asian total","EF2016A.Black or African American total","EF2016A.Hispanic total","IDX_EF"
"209065","Linfield College-McMinnville Campus","2016","All students, Undergraduate total","1632","1012","83","31","222","-2"
"209506","Oregon Institute of Technology","2016","All students, Undergraduate total","5145","2499","350","101","495","-2"
"209922","Reed College","2016","All students, Undergraduate total","1410","773","89","30","161","-2"
"210304","Warner Pacific College","2016","All students, Undergraduate total","480","267","18","47","151","-2"
"210401","Willamette University","2016","All students, Undergraduate total","1997","1128","161","50","250","-2"
"210492","Bryn Athyn College of the New Church","2016","All students, Undergraduate total","295","146","6","55","26","-2"
"210571","Albright College","2016","All students, Undergraduate total","2304","1391","54","460","235","-2"
"210669","Allegheny College","2016","All students, Undergraduate total","1920","1011","47","139","151","-2"
"210906","The Art Institutes of York-PA","2016","All students, Undergraduate total","89","55","1","12","17","-2"
"211273","Bryn Mawr College","2016","All students, Undergraduate total","1381","1379","163","85","128","-2"
"211291","Bucknell University","2016","All students, Undergraduate total","3571","1813","169","123","224","-2"
"211468","Cedar Crest College","2016","All students, Undergraduate total","1428","1240","42","128","197","-2"
"211477","Central Penn College","2016","All students, Undergraduate total","1337","853","24","346","79","-2"
"211608","Cheyney University of Pennsylvania","2016","All students, Undergraduate total","709","343","0","566","39","-2"
"212009","Dickinson College","2016","All students, Undergraduate total","2420","1420","84","112","175","-2"
"212197","Elizabethtown College","2016","All students, Undergraduate total","1737","1064","46","58","66","-2"
"212577","Franklin and Marshall College","2016","All students, Undergraduate total","2255","1193","122","125","192","-2"
"212674","Gettysburg College","2016","All students, Undergraduate total","2394","1269","57","78","139","-2"
"212805","Grove City College","2016","All students, Undergraduate total","2336","1161","40","10","36","-2"
"212911","Haverford College","2016","All students, Undergraduate total","1268","660","125","91","104","-2"
"213251","Juniata College","2016","All students, Undergraduate total","1568","882","63","44","61","-2"
"213303","Keystone College","2016","All students, Undergraduate total","1410","891","12","108","110","-2"
"213358","La Roche College","2016","All students, Undergraduate total","1406","769","21","136","36","-2"
"213385","Lafayette College","2016","All students, Undergraduate total","2550","1302","108","136","164","-2"
"213668","Lycoming College","2016","All students, Undergraduate total","1263","654","12","127","111","-2"
"213996","Messiah College","2016","All students, Undergraduate total","2788","1696","64","67","119","-2"
"214157","Moravian College","2016","All students, Undergraduate total","1984","1167","38","94","194","-2"
"214175","Muhlenberg College","2016","All students, Undergraduate total","2408","1456","79","84","168","-2"
"214591","Pennsylvania State University-Penn State Erie-Behrend College","2016","All students, Undergraduate total","4420","1511","156","147","119","-2"
"214625","Pennsylvania State University-Penn State New Kensington","2016","All students, Undergraduate total","686","272","8","36","17","-2"
"214634","Pennsylvania State University-Penn State Shenango","2016","All students, Undergraduate total","462","327","1","37","12","-2"
"214643","Pennsylvania State University-Penn State Wilkes-Barre","2016","All students, Undergraduate total","477","155","8","19","22","-2"
"214652","Pennsylvania State University-Penn State Worthington Scranton","2016","All students, Undergraduate total","1019","534","59","27","67","-2"
"214670","Pennsylvania State University-Penn State Lehigh Valley","2016","All students, Undergraduate total","868","372","88","52","139","-2"
"214689","Pennsylvania State University-Penn State Altoona","2016","All students, Undergraduate total","3491","1578","100","258","210","-2"
"214698","Pennsylvania State University-Penn State Beaver","2016","All students, Undergraduate total","726","291","16","67","33","-2"
"214704","Pennsylvania State University-Penn State Berks","2016","All students, Undergraduate total","2888","1221","129","282","354","-2"
"214731","Pennsylvania State University-Penn State Brandywine","2016","All students, Undergraduate total","1379","585","163","210","81","-2"
"214786","Pennsylvania State University-Penn State Greater Allegheny","2016","All students, Undergraduate total","550","216","32","119","28","-2"
"214801","Pennsylvania State University-Penn State Abington","2016","All students, Undergraduate total","3950","2086","618","519","387","-2"
"214810","Pennsylvania State University-Penn State Schuylkill","2016","All students, Undergraduate total","759","432","10","124","59","-2"
"214829","Pennsylvania State University-Penn State York","2016","All students, Undergraduate total","1060","443","58","62","78","-2"
"214883","Peirce College","2016","All students, Undergraduate total","1491","1060","33","1027","121","-2"
"215266","University of Pittsburgh-Bradford","2016","All students, Undergraduate total","1465","790","31","182","78","-2"
"215275","University of Pittsburgh-Greensburg","2016","All students, Undergraduate total","1520","785","69","91","90","-2"
"215284","University of Pittsburgh-Johnstown","2016","All students, Undergraduate total","2769","1217","45","110","42","-2"
"215798","Saint Vincent College","2016","All students, Undergraduate total","1646","791","28","82","45","-2"
"216278","Susquehanna University","2016","All students, Undergraduate total","2195","1227","42","145","133","-2"
"216287","Swarthmore College","2016","All students, Undergraduate total","1543","777","250","103","194","-2"
"216357","Thiel College","2016","All students, Undergraduate total","894","391","43","117","18","-2"
"216524","Ursinus College","2016","All students, Undergraduate total","1556","828","68","100","101","-2"
"216542","University of Valley Forge","2016","All students, Undergraduate total","810","423","12","129","138","-2"
"216667","Washington & Jefferson College","2016","All students, Undergraduate total","1396","682","29","66","54","-2"
"216807","Westminster College","2016","All students, Undergraduate total","1174","641","14","59","16","-2"
"217013","Wilson College","2016","All students, Undergraduate total","747","614","9","36","32","-2"
"217624","Allen University","2016","All students, Undergraduate total","600","324","0","587","6","-2"
"217721","Benedict College","2016","All students, Undergraduate total","2281","1103","8","2262","5","-2"
"217873","Claflin University","2016","All students, Undergraduate total","1905","1241","18","1729","37","-2"
"217907","Coker College","2016","All students, Undergraduate total","1149","691","4","363","32","-2"
"217998","Erskine College","2016","All students, Undergraduate total","614","305","9","65","19","-2"
"218070","Furman","2016","All students, Undergraduate total","2797","1634","43","152","131","-2"
"218229","Lander University","2016","All students, Undergraduate total","2734","1893","12","778","42","-2"
"218238","Limestone College","2016","All students, Undergraduate total","2946","1661","13","1304","95","-2"
"218399","Morris College","2016","All students, Undergraduate total","754","444","1","742","4","-2"
"218414","Newberry College","2016","All students, Undergraduate total","1070","495","7","277","44","-2"
"218539","Presbyterian College","2016","All students, Undergraduate total","1063","570","9","134","33","-2"
"218645","University of South Carolina-Aiken","2016","All students, Undergraduate total","3371","2147","35","873","145","-2"
"218654","University of South Carolina-Beaufort","2016","All students, Undergraduate total","2005","1318","21","450","136","-2"
"218742","University of South Carolina-Upstate","2016","All students, Undergraduate total","5578","3588","156","1532","285","-2"
"218919","Voorhees College","2016","All students, Undergraduate total","415","226","1","384","5","-2"
"218973","Wofford College","2016","All students, Undergraduate total","1683","870","44","128","59","-2"
"219000","Augustana University","2016","All students, Undergraduate total","1665","988","16","37","46","-2"
"219091","Dakota Wesleyan University","2016","All students, Undergraduate total","879","507","5","9","25","-2"
"219204","National American University-Rapid City","2016","All students, Undergraduate total","1543","1205","12","494","88","-2"
"220181","Fisk University","2016","All students, Undergraduate total","723","480","1","602","10","-2"
"220206","Welch College","2016","All students, Undergraduate total","330","157","7","22","12","-2"
"220598","Lane College","2016","All students, Undergraduate total","1427","674","2","1196","4","-2"
"220604","Le Moyne-Owen College","2016","All students, Undergraduate total","959","640","0","947","1","-2"
"220701","Martin Methodist College","2016","All students, Undergraduate total","1012","616","6","111","23","-2"
"220710","Maryville College","2016","All students, Undergraduate total","1196","664","12","149","43","-2"
"221351","Rhodes College","2016","All students, Undergraduate total","1999","1111","116","153","104","-2"
"221519","Sewanee-The University of the South","2016","All students, Undergraduate total","1731","911","29","74","96","-2"
"221731","Tennessee Wesleyan University","2016","All students, Undergraduate total","1015","637","4","36","10","-2"
"222983","Austin College","2016","All students, Undergraduate total","1262","651","178","99","243","-2"
"224527","East Texas Baptist University","2016","All students, Undergraduate total","1339","704","3","276","120","-2"
"225548","Howard Payne University","2016","All students, Undergraduate total","1098","518","6","104","221","-2"
"225575","Huston-Tillotson University","2016","All students, Undergraduate total","965","565","3","625","249","-2"
"225885","Jarvis Christian College","2016","All students, Undergraduate total","868","441","2","710","85","-2"
"226587","McMurry University","2016","All students, Undergraduate total","1073","468","8","176","269","-2"
"227429","Paul Quinn College","2016","All students, Undergraduate total","436","242","0","323","94","-2"
"228042","Schreiner University","2016","All students, Undergraduate total","1237","713","11","40","438","-2"
"228343","Southwestern University","2016","All students, Undergraduate total","1489","856","57","83","318","-2"
"228468","Southwestern Adventist University","2016","All students, Undergraduate total","785","456","31","125","356","-2"
"228884","Texas College","2016","All students, Undergraduate total","960","401","1","833","75","-2"
"228981","Texas Lutheran University","2016","All students, Undergraduate total","1279","655","8","123","411","-2"
"229887","Wiley College","2016","All students, Undergraduate total","1279","756","2","1021","35","-2"
"230047","Brigham Young University-Hawaii","2016","All students, Undergraduate total","2866","1722","149","14","156","-2"
"230630","Stevens-Henager College","2016","All students, Undergraduate total","166","67","3","4","22","-2"
"230816","Bennington College","2016","All students, Undergraduate total","711","458","14","20","64","-2"
"230834","Castleton University","2016","All students, Undergraduate total","1969","1024","21","35","47","-2"
"230931","Lyndon State College","2016","All students, Undergraduate total","1171","479","16","39","50","-2"
"230940","Marlboro College","2016","All students, Undergraduate total","198","107","3","6","6","-2"
"230959","Middlebury College","2016","All students, Undergraduate total","2523","1307","172","87","237","-2"
"231059","Saint Michael's College","2016","All students, Undergraduate total","1902","1056","32","34","75","-2"
"231077","College of St Joseph","2016","All students, Undergraduate total","230","128","2","59","25","-2"
"231086","Southern Vermont College","2016","All students, Undergraduate total","374","221","5","39","26","-2"
"231095","Sterling College","2016","All students, Undergraduate total","146","78","2","5","3","-2"
"231420","Averett University","2016","All students, Undergraduate total","859","423","12","269","24","-2"
"231554","Bluefield College","2016","All students, Undergraduate total","969","517","5","211","42","-2"
"231581","Bridgewater College","2016","All students, Undergraduate total","1882","1006","23","248","105","-2"
"232025","Emory & Henry College","2016","All students, Undergraduate total","1024","521","11","94","47","-2"
"232089","Ferrum College","2016","All students, Undergraduate total","1294","583","5","444","72","-2"
"232256","Hampden-Sydney College","2016","All students, Undergraduate total","1027","2","9","48","38","-2"
"232308","Hollins University","2016","All students, Undergraduate total","664","663","14","79","44","-2"
"233295","Randolph-Macon College","2016","All students, Undergraduate total","1446","770","33","121","62","-2"
"233301","Randolph College","2016","All students, Undergraduate total","663","437","12","84","37","-2"
"233374","University of Richmond","2016","All students, Undergraduate total","3326","1765","231","229","243","-2"
"233426","Roanoke College","2016","All students, Undergraduate total","1984","1167","25","110","86","-2"
"233611","Southern Virginia University","2016","All students, Undergraduate total","800","410","8","29","17","-2"
"233718","Sweet Briar College","2016","All students, Undergraduate total","365","358","9","34","36","-2"
"233897","The University of Virginia's College at Wise","2016","All students, Undergraduate total","2212","1312","21","229","42","-2"
"234085","Virginia Military Institute","2016","All students, Undergraduate total","1713","195","72","104","100","-2"
"234164","Virginia Union University","2016","All students, Undergraduate total","1393","792","0","1285","28","-2"
"234173","Virginia Wesleyan University","2016","All students, Undergraduate total","1374","853","17","340","111","-2"
"234207","Washington and Lee University","2016","All students, Undergraduate total","1830","885","59","35","67","-2"
"236328","University of Puget Sound","2016","All students, Undergraduate total","2508","1500","163","26","202","-2"
"237057","Whitman College","2016","All students, Undergraduate total","1493","857","67","21","109","-2"
"237118","Alderson Broaddus University","2016","All students, Undergraduate total","981","450","11","177","41","-2"
"237181","Bethany College","2016","All students, Undergraduate total","645","253","4","124","36","-2"
"237215","Bluefield State College","2016","All students, Undergraduate total","1362","842","11","105","17","-2"
"237358","Davis & Elkins College","2016","All students, Undergraduate total","805","474","3","42","16","-2"
"237385","Glenville State College","2016","All students, Undergraduate total","1641","689","12","231","27","-2"
"237640","Ohio Valley University","2016","All students, Undergraduate total","528","269","3","45","22","-2"
"237792","Shepherd University","2016","All students, Undergraduate total","3436","2000","70","277","120","-2"
"237899","West Virginia State University","2016","All students, Undergraduate total","3433","1947","17","340","46","-2"
"237932","West Liberty University","2016","All students, Undergraduate total","2109","1322","11","55","13","-2"
"237950","West Virginia University Institute of Technology","2016","All students, Undergraduate total","1347","587","10","84","44","-2"
"238333","Beloit College","2016","All students, Undergraduate total","1394","755","47","71","124","-2"
"238476","Carthage College","2016","All students, Undergraduate total","2818","1546","52","145","158","-2"
"239017","Lawrence University","2016","All students, Undergraduate total","1528","824","82","57","117","-2"
"239071","Maranatha Baptist University","2016","All students, Undergraduate total","943","508","10","16","49","-2"
"239512","Northland College","2016","All students, Undergraduate total","582","298","3","7","26","-2"
"239628","Ripon College","2016","All students, Undergraduate total","793","410","8","19","49","-2"
"239716","Saint Norbert College","2016","All students, Undergraduate total","2102","1194","30","23","85","-2"
"240338","Wisconsin Lutheran College","2016","All students, Undergraduate total","1000","566","11","50","55","-2"
"240374","University of Wisconsin-Parkside","2016","All students, Undergraduate total","4248","2242","148","378","616","-2"
"240426","University of Wisconsin-Superior","2016","All students, Undergraduate total","2367","1450","34","36","58","-2"
"241128","American University of Puerto Rico","2016","All students, Undergraduate total","757","391","0","0","757","-2"
"241191","Universidad Adventista de las Antillas","2016","All students, Undergraduate total","1256","790","2","17","1201","-2"
"241386","Caribbean University-Carolina","2016","All students, Undergraduate total","391","299","0","0","391","-2"
"241720","Colegio Universitario de San Juan","2016","All students, Undergraduate total","1528","884","0","0","1528","-2"
"242644","Inter American University of Puerto Rico-Barranquitas","2016","All students, Undergraduate total","1902","1167","0","0","1901","-2"
"242680","Inter American University of Puerto Rico-Fajardo","2016","All students, Undergraduate total","1982","1143","0","1","1978","-2"
"242699","Inter American University of Puerto Rico-Guayama","2016","All students, Undergraduate total","1815","1205","0","2","1810","-2"
"242705","Inter American University of Puerto Rico-Bayamon","2016","All students, Undergraduate total","4328","1822","3","18","4266","-2"
"243106","University of Puerto Rico-Aguadilla","2016","All students, Undergraduate total","3396","1856","1","10","3188","-2"
"243115","University of Puerto Rico-Arecibo","2016","All students, Undergraduate total","4150","2442","0","0","4150","-2"
"243133","University of Puerto Rico-Bayamon","2016","All students, Undergraduate total","4927","2503","0","0","4927","-2"
"243142","University of Puerto Rico-Carolina","2016","All students, Undergraduate total","3920","2410","0","8","3832","-2"
"243151","University of Puerto Rico-Cayey","2016","All students, Undergraduate total","3766","2444","0","0","3766","-2"
"243179","University of Puerto Rico-Humacao","2016","All students, Undergraduate total","4037","2596","1","18","3696","-2"
"243212","University of Puerto Rico-Ponce","2016","All students, Undergraduate total","3630","2073","0","0","3630","-2"
"243586","Pontifical Catholic University of Puerto Rico-Mayaguez","2016","All students, Undergraduate total","1462","874","0","0","1450","-2"
"243832","EDP University of Puerto Rico Inc-San Juan","2016","All students, Undergraduate total","1574","1053","0","0","1574","-2"
"245652","St. John's College","2016","All students, Undergraduate total","326","142","10","3","28","-2"
"245847","Antioch University-Santa Barbara","2016","All students, Undergraduate total","128","82","2","4","35","-2"
"262129","New College of Florida","2016","All students, Undergraduate total","861","532","27","24","154","-2"
"363916","Caribbean University-Vega Baja","2016","All students, Undergraduate total","347","228","0","0","347","-2"
"384254","Beacon College","2016","All students, Undergraduate total","314","134","10","49","17","-2"
"385619","Everglades University","2016","All students, Undergraduate total","2089","1058","30","358","331","-2"
"398130","Mt Sierra College","2016","All students, Undergraduate total","285","77","30","14","117","-2"
"399911","Soka University of America","2016","All students, Undergraduate total","417","257","61","15","40","-2"
"414823","Johnson & Wales University-North Miami","2016","All students, Undergraduate total","1561","953","11","527","357","-2"
"414878","Trine University-Regional/Non-Traditional Campuses","2016","All students, Undergraduate total","376","247","1","24","14","-2"
"421832","Living Arts College","2016","All students, Undergraduate total","284","184","2","160","22","-2"
"428259","Ottawa University-Milwaukee","2016","All students, Undergraduate total","160","124","1","19","0","-2"
"432241","University of Phoenix-Oregon","2016","All students, Undergraduate total","103","67","1","1","13","-2"
"437325","Linfield College-Online and Continuing Education","2016","All students, Undergraduate total","279","232","7","1","16","-2"
"440466","University of Phoenix-Idaho","2016","All students, Undergraduate total","39","26","0","0","3","-2"
"441900","Nevada State College","2016","All students, Undergraduate total","3747","2825","432","340","1008","-2"
"443410","DigiPen Institute of Technology","2016","All students, Undergraduate total","984","233","52","11","53","-2"
"445319","University of Phoenix-Minnesota","2016","All students, Undergraduate total","29","15","2","0","2","-2"
"446048","Ave Maria University","2016","All students, Undergraduate total","1056","543","29","51","167","-2"
"447050","United States University","2016","All students, Undergraduate total","72","51","4","14","19","-2"
"447689","Georgia Gwinnett College","2016","All students, Undergraduate total","12052","6778","1222","3986","2085","-2"
"449870","University of the West","2016","All students, Undergraduate total","158","96","8","1","48","-2"
"450085","The Art Institute of Charleston","2016","All students, Undergraduate total","393","236","5","144","22","-2"
"450298","Strayer University-Delaware","2016","All students, Undergraduate total","246","173","2","132","16","-2"
"451060","Digital Media Arts College","2016","All students, Undergraduate total","280","108","5","49","80","-2"
"454184","The King's College","2016","All students, Undergraduate total","533","343","21","32","40","-2"
"454582","Ottawa University-Online","2016","All students, Undergraduate total","190","129","8","21","0","-2"
"455770","Providence Christian College","2016","All students, Undergraduate total","164","85","3","8","49","-2"
"456621","Strayer University-West Virginia","2016","All students, Undergraduate total","153","91","0","18","4","-2"
"457484","Pacific Rim Christian University","2016","All students, Undergraduate total","110","53","18","7","7","-2"
"457697","City Vision University","2016","All students, Undergraduate total","132","65","1","46","5","-2"
"458496","The Art Institute of Virginia Beach","2016","All students, Undergraduate total","453","262","9","204","46","-2"
"458973","Strayer University-Texas","2016","All students, Undergraduate total","1558","1043","18","867","257","-2"
"458982","The Art Institute of San Antonio","2016","All students, Undergraduate total","910","433","8","140","463","-2"
"459268","South University–Virginia Beach","2016","All students, Undergraduate total","521","408","37","235","49","-2"
"459851","Herzing University-Brookfield","2016","All students, Undergraduate total","316","247","13","54","21","-2"
"460783","Remington College-Heathrow Campus","2016","All students, Undergraduate total","241","208","3","109","23","-2"
"461236","Georgia Christian University","2016","All students, Undergraduate total","262","184","262","0","0","-2"
"461795","North American University","2016","All students, Undergraduate total","437","159","16","71","81","-2"
"462354","John Paul the Great Catholic University","2016","All students, Undergraduate total","227","107","9","1","52","-2"
"468015","South University-The Art Institute of Fort Worth","2016","All students, Undergraduate total","48","18","0","4","16","-2"
"468024","South University-Novi","2016","All students, Undergraduate total","303","254","10","135","2","-2"
"470092","The Art Institute of Wisconsin","2016","All students, Undergraduate total","99","52","7","29","17","-2"
"475200","Whitworth University-Adult Degree Programs","2016","All students, Undergraduate total","309","214","2","9","22","-2"
"480073","South University-Austin","2016","All students, Undergraduate total","376","269","14","76","132","-2"
"480134","Elizabethtown College School of Continuing and Professional Studies","2016","All students, Undergraduate total","358","240","5","31","21","-2"
"481720","South University-High Point","2016","All students, Undergraduate total","343","283","11","150","24","-2"
"482158","Middle Georgia State University","2016","All students, Undergraduate total","7642","4437","163","2598","309","-2"
"484622","University of Phoenix-Arkansas","2016","All students, Undergraduate total","83","63","0","12","7","-2"
"484701","University of Phoenix-Missouri","2016","All students, Undergraduate total","186","137","0","45","9","-2"
"484783","University of Phoenix-Pennsylvania","2016","All students, Undergraduate total","241","169","1","71","12","-2"
